participant_id	stim_no	question_no	numberofanswers	answers	correct_answers	score
sub-21	2	11	1	1	1	1
sub-21	2	12	3	3  4  2	1  2  3	0.666666666666667
sub-21	3	1	1	1	1	1
sub-21	3	2	3	1  4  2  3	1  2  3	1
sub-21	3	3	1	1	1	1
sub-21	3	4	1	1	1	1
sub-21	3	5	1	3	1	0
sub-21	3	6	1	2	1	0
sub-21	3	7	1	1	1	1
sub-21	3	8	3	1	1  2  3	0.333333333333333
sub-21	3	9	1	1	1	1
sub-21	3	10	1	1	1	1
sub-21	3	11	1	3	1	0
sub-21	3	12	1	3	1	0
sub-21	4	1	3	2  3  1	1  2  3	1
sub-21	4	2	1	1	1	1
sub-21	4	3	1	4	1	0
sub-21	4	4	1	2	1	0
sub-21	4	5	1	4	1	0
sub-21	4	6	1	3	1	0
sub-21	4	7	2	4  2	1  2	0.5
sub-21	4	8	1	4	1	0
sub-21	4	9	1	1	1	1
sub-21	4	10	1	1	1	1
sub-21	4	11	1	1	1	1
sub-21	4	12	1	1	1	1
sub-21	5	1	3	3  1	1  2  3	0.666666666666667
sub-21	5	2	1	3	1	0
sub-21	5	3	1	3	1	0
sub-21	5	4	1	1	1	1
sub-21	5	5	1	1	1	1
sub-21	5	6	1	2	1	0
sub-21	5	7	2	1  2	1  2	1
sub-21	5	8	1	1	1	1
sub-21	5	9	1	4	1	0
sub-21	5	10	1	1	1	1
sub-21	5	11	2	2  1	1  2	1
sub-21	5	12	2	2	1  2	0.5
sub-21	6	1	1	1	1	1
sub-21	6	2	3	3  2  1	1  2  3	1
sub-21	6	3	1	2	1	0
sub-21	6	4	1	2	1	0
sub-21	6	5	1	2	1	0
sub-21	6	6	1	2	1	0
sub-21	6	7	2	1	1  2	0.5
sub-21	6	8	1	1	1	1
sub-21	6	9	1	1	1	1
sub-21	6	10	1	1	1	1
sub-21	6	11	2	4	1  2	0
sub-21	6	12	2	2	1  2	0.5
sub-22	1	1	1	2	1	0
sub-22	1	2	1	1	1	1
sub-22	1	3	3	2  1  3	1  2  3	1
sub-22	1	4	1	1	1	1
sub-22	1	5	1	1	1	1
sub-22	1	6	1	1	1	1
sub-22	1	7	1	2	1	0
sub-22	1	8	1	1	1	1
sub-22	1	9	2	1  2	1  2	1
sub-22	1	10	1	3	1	0
sub-22	1	11	3	2	1  2  3	0.333333333333333
sub-22	1	12	4	2  4  3	1  2  3  4	0.75
sub-22	2	1	1	1	1	1
sub-22	2	2	3	2	1  2  3	0.333333333333333
sub-22	2	3	1	4	1	0
sub-22	2	4	1	2	1	0
sub-22	2	5	1	1	1	1
sub-22	2	6	1	2	1	0
sub-22	2	7	1	4	1	0
sub-22	2	8	2	1  3  4  2	1  2	1
sub-22	2	9	1	4	1	0
sub-22	2	10	1	3	1	0
sub-22	2	11	1	1	1	1
sub-22	2	12	3	2  1  3  4	1  2  3	1
sub-22	3	1	1	3	1	0
sub-22	3	2	3	3  4  1  2	1  2  3	1
sub-22	3	3	1	4	1	0
sub-22	3	4	1	2	1	0
sub-22	3	5	1	1	1	1
sub-22	3	6	1	2	1	0
sub-22	3	7	1	3	1	0
sub-22	3	8	3	1	1  2  3	0.333333333333333
sub-22	3	9	1	1	1	1
sub-22	3	10	1	1	1	1
sub-22	3	11	1	2	1	0
sub-22	3	12	1	2	1	0
sub-22	4	1	3	1  3	1  2  3	0.666666666666667
sub-22	4	2	1	3	1	0
sub-22	4	3	1	4	1	0
sub-22	4	4	1	3	1	0
sub-22	4	5	1	1	1	1
sub-22	4	6	1	4	1	0
sub-22	4	7	2	1	1  2	0.5
sub-22	4	8	1	1	1	1
sub-22	4	9	1	1	1	1
sub-22	4	10	1	3	1	0
sub-22	4	11	1	1	1	1
sub-22	4	12	1	1	1	1
sub-22	5	1	3	1  2  3	1  2  3	1
sub-22	5	2	1	4	1	0
sub-22	5	3	1	3	1	0
sub-22	5	4	1	3	1	0
sub-22	5	5	1	1	1	1
sub-22	5	6	1	2	1	0
sub-22	5	7	2	1  2	1  2	1
sub-22	5	8	1	3	1	0
sub-22	5	9	1	4	1	0
sub-22	5	10	1	3	1	0
sub-22	5	11	2	3  1	1  2	0.5
sub-22	5	12	2	2  1	1  2	1
sub-22	6	1	1	3	1	0
sub-22	6	2	3	3  2  4	1  2  3	0.666666666666667
sub-22	6	3	1	2	1	0
sub-22	6	4	1	1	1	1
sub-22	6	5	1	3	1	0
sub-22	6	6	1	1	1	1
sub-22	6	7	2	1	1  2	0.5
sub-22	6	8	1	1	1	1
sub-22	6	9	1	1	1	1
sub-22	6	10	1	3	1	0
sub-22	6	11	2	4	1  2	0
sub-22	6	12	2	1	1  2	0.5
sub-23	1	1	1	4	1	0
sub-23	1	2	1	3	1	0
sub-23	1	3	3	2  4	1  2  3	0.333333333333333
sub-23	1	4	1	1	1	1
sub-23	1	5	1	1	1	1
sub-23	1	6	1	3	1	0
sub-23	1	7	1	1	1	1
sub-23	1	8	1	1	1	1
sub-23	1	9	2	1  2	1  2	1
sub-23	1	10	1	1	1	1
sub-23	1	11	3	4  1	1  2  3	0.333333333333333
sub-23	1	12	4	2  4	1  2  3  4	0.5
sub-23	2	1	1	1	1	1
sub-23	2	2	3	2	1  2  3	0.333333333333333
sub-23	2	3	1	2	1	0
sub-23	2	4	1	3	1	0
sub-23	2	5	1	1	1	1
sub-23	2	6	1	1	1	1
sub-23	2	7	1	2	1	0
sub-23	2	8	2	4  3	1  2	0
sub-23	2	9	1	4	1	0
sub-23	2	10	1	1	1	1
sub-23	2	11	1	3	1	0
sub-23	2	12	3	3  2	1  2  3	0.666666666666667
sub-23	3	1	1	3	1	0
sub-23	3	2	3	2  3  1  4	1  2  3	1
sub-23	3	3	1	4	1	0
sub-23	3	4	1	1	1	1
sub-23	3	5	1	3	1	0
sub-23	3	6	1	1	1	1
sub-23	3	7	1	1	1	1
sub-23	3	8	3	1  2	1  2  3	0.666666666666667
sub-23	3	9	1	3	1	0
sub-23	3	10	1	3	1	0
sub-23	3	11	1	3	1	0
sub-23	3	12	1	1	1	1
sub-23	4	1	3	2  3	1  2  3	0.666666666666667
sub-23	4	2	1	4	1	0
sub-23	4	3	1	3	1	0
sub-23	4	4	1	1	1	1
sub-23	4	5	1	4	1	0
sub-23	4	6	1	1	1	1
sub-23	4	7	2	1	1  2	0.5
sub-23	4	8	1	2	1	0
sub-23	4	9	1	1	1	1
sub-23	4	10	1	1	1	1
sub-23	4	11	1	2	1	0
sub-23	4	12	1	1	1	1
sub-23	5	1	3	2  1  3	1  2  3	1
sub-23	5	2	1	1	1	1
sub-23	5	3	1	1	1	1
sub-23	5	4	1	3	1	0
sub-23	5	5	1	3	1	0
sub-23	5	6	1	2	1	0
sub-23	5	7	2	2  1	1  2	1
sub-23	5	8	1	3	1	0
sub-23	5	9	1	2	1	0
sub-23	5	10	1	3	1	0
sub-23	5	11	2	2  1	1  2	1
sub-23	5	12	2	2  1	1  2	1
sub-23	6	1	1	1	1	1
sub-23	6	2	3	3  2  1	1  2  3	1
sub-23	6	3	1	2	1	0
sub-23	6	4	1	1	1	1
sub-23	6	5	1	1	1	1
sub-23	6	6	1	1	1	1
sub-23	6	7	2	1	1  2	0.5
sub-23	6	8	1	1	1	1
sub-23	6	9	1	3	1	0
sub-23	6	10	1	3	1	0
sub-23	6	11	2	2  4  1	1  2	1
sub-23	6	12	2	4	1  2	0
sub-24	1	1	1	2	1	0
sub-24	1	2	1	1	1	1
sub-24	1	3	3	4	1  2  3	0
sub-24	1	4	1	4	1	0
sub-24	1	5	1	3	1	0
sub-24	1	6	1	1	1	1
sub-24	1	7	1	2	1	0
sub-24	1	8	1	1	1	1
sub-24	1	9	2	4	1  2	0
sub-24	1	10	1	1	1	1
sub-24	1	11	3	1  2  3	1  2  3	1
sub-24	1	12	4	4  2	1  2  3  4	0.5
sub-24	2	1	1	1	1	1
sub-24	2	2	3	2  3  1	1  2  3	1
sub-24	2	3	1	3	1	0
sub-24	2	4	1	3	1	0
sub-24	2	5	1	1	1	1
sub-24	2	6	1	2	1	0
sub-24	2	7	1	1	1	1
sub-24	2	8	2	2  1  4	1  2	1
sub-24	2	9	1	4	1	0
sub-24	2	10	1	1	1	1
sub-24	2	11	1	3	1	0
sub-24	2	12	3	2  4  3  1	1  2  3	1
sub-24	3	1	1	1	1	1
sub-24	3	2	3	1  3  4  2	1  2  3	1
sub-24	3	3	1	1	1	1
sub-24	3	4	1	2	1	0
sub-24	3	5	1	2	1	0
sub-24	3	6	1	2	1	0
sub-24	3	7	1	1	1	1
sub-24	3	8	3	2  1	1  2  3	0.666666666666667
sub-24	3	9	1	1	1	1
sub-24	3	10	1	1	1	1
sub-24	3	11	1	1	1	1
sub-24	3	12	1	4	1	0
sub-24	4	1	3	3  1	1  2  3	0.666666666666667
sub-24	4	2	1	4	1	0
sub-24	4	3	1	2	1	0
sub-24	4	4	1	1	1	1
sub-24	4	5	1	1	1	1
sub-24	4	6	1	4	1	0
sub-24	4	7	2	3  4	1  2	0
sub-24	4	8	1	2	1	0
sub-24	4	9	1	1	1	1
sub-24	4	10	1	1	1	1
sub-24	4	11	1	1	1	1
sub-24	4	12	1	1	1	1
sub-24	5	1	3	1  4  3	1  2  3	0.666666666666667
sub-24	5	2	1	3	1	0
sub-24	5	3	1	3	1	0
sub-24	5	4	1	1	1	1
sub-24	5	5	1	1	1	1
sub-24	5	6	1	2	1	0
sub-24	5	7	2	3  4  1  2	1  2	1
sub-24	5	8	1	3	1	0
sub-24	5	9	1	4	1	0
sub-24	5	10	1	1	1	1
sub-24	5	11	2	2  1	1  2	1
sub-24	5	12	2	2	1  2	0.5
sub-24	6	1	1	1	1	1
sub-24	6	2	3	3  2  1	1  2  3	1
sub-24	6	3	1	1	1	1
sub-24	6	4	1	1	1	1
sub-24	6	5	1	3	1	0
sub-24	6	6	1	1	1	1
sub-24	6	7	2	1	1  2	0.5
sub-24	6	8	1	1	1	1
sub-24	6	9	1	1	1	1
sub-24	6	10	1	1	1	1
sub-24	6	11	2	2  1	1  2	1
sub-24	6	12	2	4	1  2	0
sub-25	1	1	1	2	1	0
sub-25	1	2	1	3	1	0
sub-25	1	3	3	3  2  1	1  2  3	1
sub-25	1	4	1	1	1	1
sub-25	1	5	1	1	1	1
sub-25	1	6	1	1	1	1
sub-25	1	7	1	2	1	0
sub-25	1	8	1	4	1	0
sub-25	1	9	2	1	1  2	0.5
sub-25	1	10	1	1	1	1
sub-25	1	11	3	1	1  2  3	0.333333333333333
sub-25	1	12	4	4  2  3	1  2  3  4	0.75
sub-25	2	1	1	1	1	1
sub-25	2	2	3	1	1  2  3	0.333333333333333
sub-25	2	3	1	2	1	0
sub-25	2	4	1	3	1	0
sub-25	2	5	1	1	1	1
sub-25	2	6	1	2	1	0
sub-25	2	7	1	1	1	1
sub-25	2	8	2	4  1	1  2	0.5
sub-25	2	9	1	3	1	0
sub-25	2	10	1	1	1	1
sub-25	2	11	1	1	1	1
sub-25	2	12	3	2	1  2  3	0.333333333333333
sub-25	3	1	1	1	1	1
sub-25	3	2	3	3  2  4  1	1  2  3	1
sub-25	3	3	1	1	1	1
sub-25	3	4	1	1	1	1
sub-25	3	5	1	3	1	0
sub-25	3	6	1	2	1	0
sub-25	3	7	1	1	1	1
sub-25	3	8	3	1	1  2  3	0.333333333333333
sub-25	3	9	1	1	1	1
sub-25	3	10	1	1	1	1
sub-25	3	11	1	3	1	0
sub-25	3	12	1	3	1	0
sub-25	4	1	3	1	1  2  3	0.333333333333333
sub-25	4	2	1	4	1	0
sub-25	4	3	1	2	1	0
sub-25	4	4	1	1	1	1
sub-25	4	5	1	1	1	1
sub-25	4	6	1	1	1	1
sub-25	4	7	2	2	1  2	0.5
sub-25	4	8	1	1	1	1
sub-25	4	9	1	1	1	1
sub-25	4	10	1	1	1	1
sub-25	4	11	1	1	1	1
sub-25	4	12	1	2	1	0
sub-25	5	1	3	1  2  3	1  2  3	1
sub-25	5	2	1	3	1	0
sub-25	5	3	1	2	1	0
sub-25	5	4	1	1	1	1
sub-25	5	5	1	1	1	1
sub-25	5	6	1	3	1	0
sub-25	5	7	2	4  1  3	1  2	0.5
sub-25	5	8	1	3	1	0
sub-25	5	9	1	1	1	1
sub-25	5	10	1	2	1	0
sub-25	5	11	2	1  2	1  2	1
sub-25	5	12	2	3  2	1  2	0.5
sub-25	6	1	1	1	1	1
sub-25	6	2	3	3  2  1	1  2  3	1
sub-25	6	3	1	1	1	1
sub-25	6	4	1	1	1	1
sub-25	6	5	1	3	1	0
sub-25	6	6	1	3	1	0
sub-25	6	7	2	1	1  2	0.5
sub-25	6	8	1	2	1	0
sub-25	6	9	1	1	1	1
sub-25	6	10	1	2	1	0
sub-25	6	11	2	3	1  2	0
sub-25	6	12	2	1	1  2	0.5
sub-26	1	1	1	1	1	1
sub-26	1	2	1	1	1	1
sub-26	1	3	3	2  1  3	1  2  3	1
sub-26	1	4	1	4	1	0
sub-26	1	5	1	1	1	1
sub-26	1	6	1	2	1	0
sub-26	1	7	1	1	1	1
sub-26	1	8	1	1	1	1
sub-26	1	9	2	3  2  1	1  2	1
sub-26	1	10	1	1	1	1
sub-26	1	11	3	2  1  3	1  2  3	1
sub-26	1	12	4	4  2  3	1  2  3  4	0.75
sub-26	2	1	1	1	1	1
sub-26	2	2	3	1	1  2  3	0.333333333333333
sub-26	2	3	1	1	1	1
sub-26	2	4	1	1	1	1
sub-26	2	5	1	3	1	0
sub-26	2	6	1	1	1	1
sub-26	2	7	1	1	1	1
sub-26	2	8	2	3  2  4	1  2	0.5
sub-26	2	9	1	1	1	1
sub-26	2	10	1	1	1	1
sub-26	2	11	1	1	1	1
sub-26	2	12	3	4  1  3	1  2  3	0.666666666666667
sub-26	3	1	1	3	1	0
sub-26	3	2	3	4  2  1	1  2  3	0.666666666666667
sub-26	3	3	1	2	1	0
sub-26	3	4	1	1	1	1
sub-26	3	5	1	3	1	0
sub-26	3	6	1	4	1	0
sub-26	3	7	1	1	1	1
sub-26	3	8	3	1  3	1  2  3	0.666666666666667
sub-26	3	9	1	3	1	0
sub-26	3	10	1	1	1	1
sub-26	3	11	1	2	1	0
sub-26	3	12	1	4	1	0
sub-26	4	1	3	1  2	1  2  3	0.666666666666667
sub-26	4	2	1	4	1	0
sub-26	4	3	1	4	1	0
sub-26	4	4	1	1	1	1
sub-26	4	5	1	1	1	1
sub-26	4	6	1	1	1	1
sub-26	4	7	2	2  1	1  2	1
sub-26	4	8	1	4	1	0
sub-26	4	9	1	1	1	1
sub-26	4	10	1	1	1	1
sub-26	4	11	1	4	1	0
sub-26	4	12	1	1	1	1
sub-26	5	1	3	1	1  2  3	0.333333333333333
sub-26	5	2	1	4	1	0
sub-26	5	3	1	3	1	0
sub-26	5	4	1	2	1	0
sub-26	5	5	1	2	1	0
sub-26	5	6	1	3	1	0
sub-26	5	7	2	1	1  2	0.5
sub-26	5	8	1	3	1	0
sub-26	5	9	1	2	1	0
sub-26	5	10	1	1	1	1
sub-26	5	11	2	3  4  2	1  2	0.5
sub-26	5	12	2	3	1  2	0
sub-26	6	1	1	1	1	1
sub-26	6	2	3	1  3  2	1  2  3	1
sub-26	6	3	1	1	1	1
sub-26	6	4	1	1	1	1
sub-26	6	5	1	1	1	1
sub-26	6	6	1	3	1	0
sub-26	6	7	2	3  4  2	1  2	0.5
sub-26	6	8	1	3	1	0
sub-26	6	9	1	3	1	0
sub-26	6	10	1	2	1	0
sub-26	6	11	2	3  1  4	1  2	0.5
sub-26	6	12	2	4  2	1  2	0.5
sub-27	1	1	1	3	1	0
sub-27	1	2	1	1	1	1
sub-27	1	3	3	4  1	1  2  3	0.333333333333333
sub-27	1	4	1	1	1	1
sub-27	1	5	1	3	1	0
sub-27	1	6	1	1	1	1
sub-27	1	7	1	1	1	1
sub-27	1	8	1	1	1	1
sub-27	1	9	2	3	1  2	0
sub-27	1	10	1	3	1	0
sub-27	1	11	3	2	1  2  3	0.333333333333333
sub-27	1	12	4	4  2	1  2  3  4	0.5
sub-27	2	1	1	1	1	1
sub-27	2	2	3	2	1  2  3	0.333333333333333
sub-27	2	3	1	1	1	1
sub-27	2	4	1	1	1	1
sub-27	2	5	1	4	1	0
sub-27	2	6	1	1	1	1
sub-27	2	7	1	1	1	1
sub-27	2	8	2	4	1  2	0
sub-27	2	9	1	4	1	0
sub-27	2	10	1	1	1	1
sub-27	2	11	1	1	1	1
sub-27	2	12	3	4	1  2  3	0
sub-27	3	1	1	4	1	0
sub-27	3	2	3	3  2  1	1  2  3	1
sub-27	3	3	1	2	1	0
sub-27	3	4	1	2	1	0
sub-27	3	5	1	2	1	0
sub-27	3	6	1	2	1	0
sub-27	3	7	1	1	1	1
sub-27	3	8	3	2  1	1  2  3	0.666666666666667
sub-27	3	9	1	3	1	0
sub-27	3	10	1	3	1	0
sub-27	3	11	1	1	1	1
sub-27	3	12	1	4	1	0
sub-27	4	1	3	1  2  3	1  2  3	1
sub-27	4	2	1	4	1	0
sub-27	4	3	1	1	1	1
sub-27	4	4	1	1	1	1
sub-27	4	5	1	1	1	1
sub-27	4	6	1	1	1	1
sub-27	4	7	2	1	1  2	0.5
sub-27	4	8	1	3	1	0
sub-27	4	9	1	1	1	1
sub-27	4	10	1	1	1	1
sub-27	4	11	1	1	1	1
sub-27	4	12	1	1	1	1
sub-27	5	1	3	1  4	1  2  3	0.333333333333333
sub-27	5	2	1	4	1	0
sub-27	5	3	1	3	1	0
sub-27	5	4	1	1	1	1
sub-27	5	5	1	2	1	0
sub-27	5	6	1	1	1	1
sub-27	5	7	2	4  1  2	1  2	1
sub-27	5	8	1	2	1	0
sub-27	5	9	1	3	1	0
sub-27	5	10	1	4	1	0
sub-27	5	11	2	2	1  2	0.5
sub-27	5	12	2	1	1  2	0.5
sub-27	6	1	1	1	1	1
sub-27	6	2	3	3  2  1	1  2  3	1
sub-27	6	3	1	2	1	0
sub-27	6	4	1	4	1	0
sub-27	6	5	1	2	1	0
sub-27	6	6	1	2	1	0
sub-27	6	7	2	3  4	1  2	0
sub-27	6	8	1	1	1	1
sub-27	6	9	1	1	1	1
sub-27	6	10	1	2	1	0
sub-27	6	11	2	3	1  2	0
sub-27	6	12	2	2	1  2	0.5
sub-28	1	1	1	1	1	1
sub-28	1	2	1	2	1	0
sub-28	1	3	3	1  3  4	1  2  3	0.666666666666667
sub-28	1	4	1	4	1	0
sub-28	1	5	1	1	1	1
sub-28	1	6	1	3	1	0
sub-28	1	7	1	1	1	1
sub-28	1	8	1	1	1	1
sub-28	1	9	2	4	1  2	0
sub-28	1	10	1	3	1	0
sub-28	1	11	3	1  3	1  2  3	0.666666666666667
sub-28	1	12	4	4  2	1  2  3  4	0.5
sub-28	2	1	1	1	1	1
sub-28	2	2	3	3  1	1  2  3	0.666666666666667
sub-28	2	3	1	4	1	0
sub-28	2	4	1	3	1	0
sub-28	2	5	1	1	1	1
sub-28	2	6	1	1	1	1
sub-28	2	7	1	2	1	0
sub-28	2	8	2	4  1	1  2	0.5
sub-28	2	9	1	4	1	0
sub-28	2	10	1	1	1	1
sub-28	2	11	1	2	1	0
sub-28	2	12	3	4	1  2  3	0
sub-28	3	1	1	3	1	0
sub-28	3	2	3	4  2  3  1	1  2  3	1
sub-28	3	3	1	3	1	0
sub-28	3	4	1	2	1	0
sub-28	3	5	1	2	1	0
sub-28	3	6	1	2	1	0
sub-28	3	7	1	3	1	0
sub-28	3	8	3	1	1  2  3	0.333333333333333
sub-28	3	9	1	3	1	0
sub-28	3	10	1	3	1	0
sub-28	3	11	1	2	1	0
sub-28	3	12	1	2	1	0
sub-28	4	1	3	3	1  2  3	0.333333333333333
sub-28	4	2	1	2	1	0
sub-28	4	3	1	3	1	0
sub-28	4	4	1	2	1	0
sub-28	4	5	1	4	1	0
sub-28	4	6	1	1	1	1
sub-28	4	7	2	2	1  2	0.5
sub-28	4	8	1	3	1	0
sub-28	4	9	1	3	1	0
sub-28	4	10	1	3	1	0
sub-28	4	11	1	3	1	0
sub-28	4	12	1	1	1	1
sub-28	5	1	3	3	1  2  3	0.333333333333333
sub-28	5	2	1	4	1	0
sub-28	5	3	1	3	1	0
sub-28	5	4	1	1	1	1
sub-28	5	5	1	1	1	1
sub-28	5	6	1	1	1	1
sub-28	5	7	2	1	1  2	0.5
sub-28	5	8	1	1	1	1
sub-28	5	9	1	2	1	0
sub-28	5	10	1	4	1	0
sub-28	5	11	2	4	1  2	0
sub-28	5	12	2	3  2	1  2	0.5
sub-28	6	1	1	1	1	1
sub-28	6	2	3	4  3  2	1  2  3	0.666666666666667
sub-28	6	3	1	3	1	0
sub-28	6	4	1	3	1	0
sub-28	6	5	1	3	1	0
sub-28	6	6	1	1	1	1
sub-28	6	7	2	4	1  2	0
sub-28	6	8	1	2	1	0
sub-28	6	9	1	1	1	1
sub-28	6	10	1	2	1	0
sub-28	6	11	2	3	1  2	0
sub-28	6	12	2	1	1  2	0.5
sub-29	1	1	1	2	1	0
sub-29	1	2	1	3	1	0
sub-29	1	3	3	2  1  3	1  2  3	1
sub-29	1	4	1	1	1	1
sub-29	1	5	1	1	1	1
sub-29	1	6	1	1	1	1
sub-29	1	7	1	2	1	0
sub-29	1	8	1	1	1	1
sub-29	1	9	2	1	1  2	0.5
sub-29	1	10	1	1	1	1
sub-29	1	11	3	1	1  2  3	0.333333333333333
sub-29	1	12	4	1  3  2  4	1  2  3  4	1
sub-29	2	1	1	1	1	1
sub-29	2	2	3	2  1  3	1  2  3	1
sub-29	2	3	1	1	1	1
sub-29	2	4	1	1	1	1
sub-29	2	5	1	1	1	1
sub-29	2	6	1	1	1	1
sub-29	2	7	1	1	1	1
sub-29	2	8	2	2  3  1	1  2	1
sub-29	2	9	1	4	1	0
sub-29	2	10	1	1	1	1
sub-29	2	11	1	3	1	0
sub-29	2	12	3	2  1  3	1  2  3	1
sub-29	3	1	1	3	1	0
sub-29	3	2	3	1  4  2  3	1  2  3	1
sub-29	3	3	1	4	1	0
sub-29	3	4	1	1	1	1
sub-29	3	5	1	2	1	0
sub-29	3	6	1	2	1	0
sub-29	3	7	1	1	1	1
sub-29	3	8	3	2  3  1	1  2  3	1
sub-29	3	9	1	1	1	1
sub-29	3	10	1	1	1	1
sub-29	3	11	1	1	1	1
sub-29	3	12	1	2	1	0
sub-29	4	1	3	1  2  3	1  2  3	1
sub-29	4	2	1	4	1	0
sub-29	4	3	1	3	1	0
sub-29	4	4	1	1	1	1
sub-29	4	5	1	1	1	1
sub-29	4	6	1	1	1	1
sub-29	4	7	2	4  3  1	1  2	0.5
sub-29	4	8	1	4	1	0
sub-29	4	9	1	1	1	1
sub-29	4	10	1	1	1	1
sub-29	4	11	1	3	1	0
sub-29	4	12	1	2	1	0
sub-29	5	1	3	3  2  1  4	1  2  3	1
sub-29	5	2	1	3	1	0
sub-29	5	3	1	3	1	0
sub-29	5	4	1	2	1	0
sub-29	5	5	1	2	1	0
sub-29	5	6	1	2	1	0
sub-29	5	7	2	3  1  2	1  2	1
sub-29	5	8	1	1	1	1
sub-29	5	9	1	4	1	0
sub-29	5	10	1	4	1	0
sub-29	5	11	2	1  2	1  2	1
sub-29	5	12	2	1  2	1  2	1
sub-29	6	1	1	1	1	1
sub-29	6	2	3	3  2  4  1	1  2  3	1
sub-29	6	3	1	1	1	1
sub-29	6	4	1	1	1	1
sub-29	6	5	1	1	1	1
sub-29	6	6	1	1	1	1
sub-29	6	7	2	1	1  2	0.5
sub-29	6	8	1	2	1	0
sub-29	6	9	1	1	1	1
sub-29	6	10	1	2	1	0
sub-29	6	11	2	4	1  2	0
sub-29	6	12	2	1  4  3	1  2	0.5
sub-30	1	1	1	1	1	1
sub-30	1	2	1	2	1	0
sub-30	1	3	3	3  1	1  2  3	0.666666666666667
sub-30	1	4	1	4	1	0
sub-30	1	5	1	2	1	0
sub-30	1	6	1	1	1	1
sub-30	1	7	1	2	1	0
sub-30	1	8	1	3	1	0
sub-30	1	9	2	2  4	1  2	0.5
sub-30	1	10	1	1	1	1
sub-30	1	11	3	2	1  2  3	0.333333333333333
sub-30	1	12	4	3	1  2  3  4	0.25
sub-30	2	1	1	1	1	1
sub-30	2	2	3	1	1  2  3	0.333333333333333
sub-30	2	3	1	2	1	0
sub-30	2	4	1	3	1	0
sub-30	2	5	1	4	1	0
sub-30	2	6	1	1	1	1
sub-30	2	7	1	3	1	0
sub-30	2	8	2	1	1  2	0.5
sub-30	2	9	1	3	1	0
sub-30	2	10	1	1	1	1
sub-30	2	11	1	1	1	1
sub-30	2	12	3	2  1	1  2  3	0.666666666666667
sub-30	3	1	1	3	1	0
sub-30	3	2	3	1  4	1  2  3	0.333333333333333
sub-30	3	3	1	1	1	1
sub-30	3	4	1	2	1	0
sub-30	3	5	1	2	1	0
sub-30	3	6	1	2	1	0
sub-30	3	7	1	1	1	1
sub-30	3	8	3	2	1  2  3	0.333333333333333
sub-30	3	9	1	1	1	1
sub-30	3	10	1	3	1	0
sub-30	3	11	1	3	1	0
sub-30	3	12	1	2	1	0
sub-30	4	1	3	3	1  2  3	0.333333333333333
sub-30	4	2	1	2	1	0
sub-30	4	3	1	1	1	1
sub-30	4	4	1	1	1	1
sub-30	4	5	1	2	1	0
sub-30	4	6	1	1	1	1
sub-30	4	7	2	4	1  2	0
sub-30	4	8	1	2	1	0
sub-30	4	9	1	1	1	1
sub-30	4	10	1	4	1	0
sub-30	4	11	1	1	1	1
sub-30	4	12	1	1	1	1
sub-30	5	1	3	1	1  2  3	0.333333333333333
sub-30	5	2	1	1	1	1
sub-30	5	3	1	4	1	0
sub-30	5	4	1	1	1	1
sub-30	5	5	1	1	1	1
sub-30	5	6	1	1	1	1
sub-30	5	7	2	2	1  2	0.5
sub-30	5	8	1	1	1	1
sub-30	5	9	1	4	1	0
sub-30	5	10	1	4	1	0
sub-30	5	11	2	3	1  2	0
sub-30	5	12	2	1  2  4	1  2	1
sub-30	6	1	1	3	1	0
sub-30	6	2	3	1  3  2	1  2  3	1
sub-30	6	3	1	1	1	1
sub-30	6	4	1	2	1	0
sub-30	6	5	1	3	1	0
sub-30	6	6	1	2	1	0
sub-30	6	7	2	4	1  2	0
sub-30	6	8	1	3	1	0
sub-30	6	9	1	3	1	0
sub-30	6	10	1	3	1	0
sub-30	6	11	2	4	1  2	0
sub-30	6	12	2	2	1  2	0.5
sub-31	1	1	1	4	1	0
sub-31	1	2	1	3	1	0
sub-31	1	3	3	4	1  2  3	0
sub-31	1	4	1	3	1	0
sub-31	1	5	1	3	1	0
sub-31	1	6	1	2	1	0
sub-31	1	7	1	1	1	1
sub-31	1	8	1	1	1	1
sub-31	1	9	2	4	1  2	0
sub-31	1	10	1	3	1	0
sub-31	1	11	3	1	1  2  3	0.333333333333333
sub-31	1	12	4	1  2  4  3	1  2  3  4	1
sub-31	2	1	1	1	1	1
sub-31	2	2	3	2  3  1	1  2  3	1
sub-31	2	3	1	2	1	0
sub-31	2	4	1	2	1	0
sub-31	2	5	1	1	1	1
sub-31	2	6	1	1	1	1
sub-31	2	7	1	2	1	0
sub-31	2	8	2	1  3  4	1  2	0.5
sub-31	2	9	1	4	1	0
sub-31	2	10	1	1	1	1
sub-31	2	11	1	2	1	0
sub-31	2	12	3	1	1  2  3	0.333333333333333
sub-31	3	1	1	4	1	0
sub-31	3	2	3	2  3  1	1  2  3	1
sub-31	3	3	1	1	1	1
sub-31	3	4	1	2	1	0
sub-31	3	5	1	3	1	0
sub-31	3	6	1	2	1	0
sub-31	3	7	1	1	1	1
sub-31	3	8	3	2  1	1  2  3	0.666666666666667
sub-31	3	9	1	3	1	0
sub-31	3	10	1	1	1	1
sub-31	3	11	1	1	1	1
sub-31	3	12	1	2	1	0
sub-31	4	1	3	2  1	1  2  3	0.666666666666667
sub-31	4	2	1	1	1	1
sub-31	4	3	1	2	1	0
